artist,song,link,text
'Cause I wanna give you a little taste  
Of the sugar below my waist, you nasty boy  
  
I'll give you some oh-la-la  
Voulez vous coucher avec moi?  
I got you breaking into a sweat  
Got you hot, bothered, and wet  
You nasty boy  
  
Nasty, naughty boy  
  
Oh baby, for all it's worth  
I swear I'll be the first to blow your mind  
Now, if you're ready, come and get me  
I'll give you that hot, sweet, sexy loving (loving)  
  
Hush now, don't say a word  
I'm gonna give you what you deserve  
Now, you better give me a little taste  
Put your icing on my cake  
You nasty boy  
  
Oh no, oh there I go again  
I need a spanking 'cause I've been bad  
So let my body do the talkin'  
I'll slip you that hot, sweet, sexy loving  
  
Oh, ha!  
Come on, daddy!  
Oh, oh, oh, oh, oh yeah  
Oh yeah, oh, come on, sugar  
  
I got you breaking into a sweat  
Got you hot, bothered, and wet  
You nasty boy  
  
Nasty, naughty boy  
Naughty boy  
  
Oh baby, for all it's worth  
I swear I'll be the first to blow your mind  
Now that you're ready, give it to me  
Just give me that hot, sweet, sexy loving  
  
Now give me a little spanking  
Oh, oh, is that all you've got?  
Come on now, don't play with me  
  
Oh, give me that hot, sweet, nasty  
Boy, don't you make me wait  
Now you better give me a little taste  
Put your icing on my cake  
You nasty boy  
  
Mm

"

Christina Aguilera,Nobody Wants To Be Lonely,/c/christina+aguilera/nobody+wants+to+be+lonely_20269124.html,"Why, why, why  
Oh ooh ohh  
  
There you are, in a darkened room  
And you're all alone, looking out the window  
Your heart is cold and lost the will to love  
Like a broken arrow  
Here I stand in the shadows  
In the shadows  
Come to come, come to me  
Can't you see that  
  
Nobody wants to be lonely  
Nobody wants to cry  
My body's longing to hold you  
So bad it hurts inside  
Time is precious and it's slipping away  
And I've been waiting for you all of my life (ohh)  
Nobody wants to be lonely  
So why (why), why don't you let me love you  
  
Why (ooh ohh yeah), why (oh why), why  
  
Ooh ooh, yeah  
Can you hear my voice, do you hear my song  
It's a seranade, so your heart can find me, ohh  
And suddenly you're flying down the stairs  
Into my arms, baby, ohh  
  
Before I start going crazy  
Going crazy, ohh  
Run to me  
Run to me  
Cause I'm dying...  
  
Nobody wants to be lonely  
Nobody wants to cry (I don't wanna cry)  
My body's longing to hold you (I'm longing to hold you)  
So bad it hurts inside  
Time is precious and it's slipping away  
And I've been waiting for you all of my life (ohh)  
Nobody wants to be lonely  
So why  
  
Why, why don't you let me love you  
I wanna feel you need me  
Feel you need me  
Just like the air you're breathing  
Breathing, I need you here in my life  
  
Don't walk away, don't walk away  
Don't walk alway, don't walk away  
No, no, no, no...  
  
Nobody wants to be lonely  
Nobody wants to cry... Yeah yeah  
  
Nobody wants to be lonely (yeah ohh ooh)  
Nobody wants to cry (nobody wants to cry)  
My body's longing to hold you (is longing to hold you)  
So bad it hurts inside (hurts inside)  
Time is precious and it's slipping away  
And I've been waiting for you all of my life (ohh)  
Nobody wants to be lonely  
So why (why), why don't you let me love you  
Let me love you...  
  
Nobody wants to be lonely  
Nobody wants to cry (nobody wants to cry...)  
My body's longing to hold you (I'm longing to hold you)  
So bad it hurts inside (so hurt inside)  
Time is precious and it's slipping away  
And I've been waiting for you all of my life  
Nobody wants to be lonely  
So why (why), why don't you let me love you  
  
Why (why), let me love you  
Why don't you let me love you  
Why, love you, let me love you  
  
Why (why)

"

Christina Aguilera,Not Myself Tonight,/c/christina+aguilera/not+myself+tonight_20877724.html,"You know tonight  
I am feeling a little out control  
Is this me  
You wanna get crazy  
Because I don't give a  
  
I'm out of character  
I'm in rare form  
And If you really knew me  
You'd know its not the norm  
  
'Cause I'm doing things that I normally won't do  
The old me's gone I feel brand new  
And if you don't like it fuck you  
  
The music's on and I'm dancing  
I'm normally in the corner just standing  
I'm feeling unusual  
I don't care 'cause this is my night  
  
I'm not myself tonight  
Tonight I'm not the same girl same girl  
  
I'm not myself tonight  
Tonight I'm not the same girl same girl  
  
I'm dancing a lot and I'm taking shots and I'm feeling fine  
I'm kissing all the boys and the girls  
Someone call the doctor 'cause I lost my mind  
  
'Cause I'm doing things that I normally won't do  
The old me's gone I feel brand new  
And if you don't like it fuck you  
  
The music's on and I'm dancing  
I'm normally in the corner just standing  
I'm feeling unusual  
I don't care cause this is my night  
  
I'm not myself tonight  
Tonight I'm not the same girl same girl  
  
I'm not myself tonight  
Tonight I'm not the same girl same girl  
  
In the morning  
When I wake up  
I'll go back to the girl I used to be  
But baby not tonight  
  
I'm not myself tonight  
Tonight I'm not the same girl same girl  
  
I'm not myself tonight  
Tonight I'm not the same girl same girl  
  
Yeah, that feels good  
I needed that  
Get crazy  
Let's go  
That's right  
Come on  
Give it to me now, don't stop

"

Christina Aguilera,Oh Mother,/c/christina+aguilera/oh+mother_20470901.html,"Whoa, oh, yeah,  
  
She was so young with such innocent eyes  
She always dreamt of a fairytale life  
And all the things your money can't buy  
She thought daddy was a wonderful guy  
Then suddenly, things seemed to change  
It was the moment she took on his name  
He took his anger out on her face  
She kept all of her pain locked away  
  
Oh mother, we're stronger  
From all of the tears you have shed  
Oh mother, don't look back  
Cause he'll never hurt us again  
  
So mother, I thank you  
For all you've done and still do  
You got me, I got you  
Together we always pull through  
We always pull through  
We always pull through  
Oh mother, oh mother, oh mother  
  
It was the day that he turned on his kids  
That she knew she just had to leave him  
So many voices inside of her head  
Saying over and over and over,  
""You deserve much more than this.""  
  
She was so sick of believing the lies and trying to hide  
Covering the cuts and bruises (cuts and bruises)  
So tired of defending her life, she could have died  
Fighting for the lives of her children  
  
Oh mother, we're stronger  
From all of the tears you have shed (all of the tears you have shed)  
Oh mother, don't look back  
Cause he'll never hurt us again (he'll never hurt us again)  
  
So mother, I thank you (thank you)  
For all that you've done and still do (still do)  
You got me, I got you, (yeah you got me and I got you)  
Together we always pull through.  
We always pull through  
We always pull through  
Oh mother, oh mother, oh mother  
  
All of your life you have spent  
Burying hurt and regret  
But mama, he'll never touch us again  
  
For every time he tried to break you down  
Just remember who's still around  
It's over, and we're stronger  
And we'll never have to go back again  
  
Oh mother, we're stronger  
From all of the tears you have shed  
Oh mother, don't look back (oh mother don't look back again)  
Cause he'll never hurt us again (cause he'll never hurt us again)  
  
So mother, I thank you (and I thank you for everything you've done)  
For all that you've done and still do (together we always move on)  
You got me, I got you, (you got me, I got you)  
Together we always pull through (always pull through)  
We always pull through  
We always pull through  
  
I love you mom

"

Christina Aguilera,Over The River And Through The Woods,/c/christina+aguilera/over+the+river+and+through+the+woods_20756160.html,"Over the river  
And through the woods  
To Grandmother's house  
We go  
The horse knows the way  
To carry the sleigh  
Through white  
And drifted snow  
  
Over the river  
And through the woods  
Oh  
How the wind does blow  
It stings the toes  
And bites the nose  
As over the ground we go  
  
Over the river  
And through the woods  
To have a full day of play  
Oh, hear the bells  
Ringing ting-a-ling-ling  
For it is Christmas Day  
  
Over the river  
And through the woods  
Trot fast my dapple gray  
Spring o'er the ground  
Just like a hound  
For this is Christmas Day  
  
Over the river  
And through the woods  
And straight through  
The barnyard gate  
It seems that we go  
So dreadfully slow  
It is so hard to wait  
  
Over the river  
And through the woods  
Now Grandma's cap I spy  
Hurrah for fun  
The pudding's done  
Hurrah for the pumpkin pie

"

Christina Aguilera,Save Me From Myself,/c/christina+aguilera/save+me+from+myself_20471137.html,"It's not so easy loving me  
It gets so complicated  
All the things you've gotta be  
Everything's changin'  
But you're the truth  
I'm amazed by all your patience  
Everything I put you through  
  
When I'm about to fall  
Somehow you're always waitin'  
With your open arms to catch me  
You're gonna save me from myself  
From myself, yes  
You're gonna save me from myself  
  
My love is tainted by your touch  
'Cause some guys have shown me aces  
But you've got that royal flush  
I know it's crazy everyday  
Well, tomorrow may be shaky  
But you never turn away  
  
Don't ask me why I'm cryin'  
'Cause when I start to crumble  
You know how to keep me smilin'  
You always save me from myself  
From myself, myself  
You're gonna save me from myself  
  
I know it's hard, it's hard  
But you've broken all my walls  
You've been my strength, so strong  
  
And don't ask me why I love you  
It's obvious your tenderness  
Is what I need to make me  
A better woman to myself  
To myself, myself  
You're gonna save me from myself

"

Christina Aguilera,Scar,/c/christina+aguilera/scar_20514686.html,"No matter where i go, you're always there,  
No matter where i look, I feel your stare,  
I thought it was forgotten, or at least forgiven,  
You're gonna keep punishing me till the day i leave him.  
  
I'm not unfaithful, i just couldn't resist love,  
I can't stay where i'm not getting enough,  
I trusted my instincts (for happiness) but they turned out untrue,  
